Date,AveragePrice,Total_Volume,4046,4225,4770,Total_Bags,type,region
2016-06-05,1.42,180157.81,63055.23,63055.23,9007.89,45039.45,organic,SouthCentral
2016-06-12,1.19,2251253.07,787938.57,787938.57,112562.65,562813.27,conventional,California
2016-06-12,1.52,143388.9,50186.11,50186.11,7169.44,35847.22,organic,California
2016-06-12,1.03,3512513.36,1229379.68,1229379.68,175625.67,878128.34,conventional,West
2016-06-12,1.51,146347.75,51221.71,51221.71,7317.39,36586.94,organic,West
2016-06-12,1.12,2558475.74,895466.51,895466.51,127923.79,639618.94,conventional,Northeast
2016-06-12,1.57,112201.81,39270.63,39270.63,5610.09,28050.45,organic,Northeast
2016-06-12,1.15,1928945.47,675130.91,675130.91,96447.27,482236.37,conventional,Southeast
2016-06-12,1.76,81293.65,28452.78,28452.78,4064.68,20323.41,organic,Southeast
2016-06-12,1.13,1908497.85,667974.25,667974.25,95424.89,477124.46,conventional,Great_Lakes
2016-06-12,1.27,132292.31,46302.31,46302.31,6614.62,33073.08,organic,Great_Lakes
2016-06-12,1.39,1409382.79,493283.98,493283.98,70469.14,352345.7,conventional,MidSouth
2016-06-12,1.65,73725.63,25803.97,25803.97,3686.28,18431.41,organic,MidSouth
2016-06-12,1.15,3062986.77,1072045.37,1072045.37,153149.34,765746.69,conventional,SouthCentral
2016-06-12,1.47,175106.48,61287.27,61287.27,8755.32,43776.62,organic,SouthCentral
2016-06-19,1.22,2474228.45,865979.96,865979.96,123711.42,618557.11,conventional,California
2016-06-19,1.72,106997.61,37449.16,37449.16,5349.88,26749.4,organic,California
2016-06-19,1.22,2624042.52,918414.88,918414.88,131202.13,656010.63,conventional,West
2016-06-19,1.6,119788.37,41925.93,41925.93,5989.42,29947.09,organic,West
2016-06-19,1.16,2632189.49,921266.32,921266.32,131609.47,658047.37,conventional,Northeast
2016-06-19,1.46,109179.98,38212.99,38212.99,5459.0,27294.99,organic,Northeast
2016-06-19,1.17,2070681.15,724738.4,724738.4,103534.06,517670.29,conventional,Southeast
2016-06-19,1.68,94452.45,33058.36,33058.36,4722.62,23613.11,organic,Southeast
2016-06-19,1.13,2326709.49,814348.32,814348.32,116335.47,581677.37,conventional,Great_Lakes
2016-06-19,1.41,105573.29,36950.65,36950.65,5278.66,26393.32,organic,Great_Lakes
2016-06-19,1.14,1489236.66,521232.83,521232.83,74461.83,372309.17,conventional,MidSouth
2016-06-19,1.62,91316.53,31960.78,31960.78,4565.83,22829.13,organic,MidSouth
2016-06-19,1.15,2986936.86,1045427.9,1045427.9,149346.84,746734.22,conventional,SouthCentral
2016-06-19,1.46,149082.1,52178.73,52178.73,7454.1,37270.52,organic,SouthCentral
2016-06-26,1.11,2559866.16,895953.16,895953.16,127993.31,639966.54,conventional,California
2016-06-26,1.84,101486.86,35520.4,35520.4,5074.34,25371.72,organic,California
2016-06-26,1.04,3111868.09,1089153.83,1089153.83,155593.4,777967.02,conventional,West
2016-06-26,1.72,126669.8,44334.43,44334.43,6333.49,31667.45,organic,West
2016-06-26,1.31,1845473.98,645915.89,645915.89,92273.7,461368.5,conventional,Northeast
2016-06-26,1.53,104541.51,36589.53,36589.53,5227.08,26135.38,organic,Northeast
2016-06-26,1.13,2235793.72,782527.8,782527.8,111789.69,558948.43,conventional,Southeast
2016-06-26,1.8,82321.0,28812.35,28812.35,4116.05,20580.25,organic,Southeast
2016-06-26,1.12,2113120.17,739592.06,739592.06,105656.01,528280.04,conventional,Great_Lakes
2016-06-26,1.52,125678.2,43987.37,43987.37,6283.91,31419.55,organic,Great_Lakes
2016-06-26,0.99,2057428.75,720100.06,720100.06,102871.44,514357.19,conventional,MidSouth
2016-06-26,1.95,58638.32,20523.41,20523.41,2931.92,14659.58,organic,MidSouth
2016-06-26,1.13,2916236.46,1020682.76,1020682.76,145811.82,729059.12,conventional,SouthCentral
2016-06-26,1.62,155355.23,54374.33,54374.33,7767.76,38838.81,organic,SouthCentral
2016-07-03,0.93,3440559.73,1204195.9,1204195.9,172027.99,860139.93,conventional,California
2016-07-03,1.44,125561.47,43946.52,43946.52,6278.07,31390.37,organic,California
2016-07-03,1.11,2732238.26,956283.39,956283.39,136611.91,683059.56,conventional,West
2016-07-03,1.41,148079.51,51827.83,51827.83,7403.98,37019.88,organic,West
2016-07-03,1.35,1592371.39,557329.99,557329.99,79618.57,398092.85,conventional,Northeast
2016-07-03,1.68,89181.61,31213.56,31213.56,4459.08,22295.4,organic,Northeast
2016-07-03,1.19,1858376.19,650431.66,650431.66,92918.81,464594.05,conventional,Southeast
2016-07-03,1.55,100294.41,35103.04,35103.04,5014.72,25073.6,organic,Southeast
2016-07-03,1.33,1530129.89,535545.46,535545.46,76506.49,382532.47,conventional,Great_Lakes
2016-07-03,1.76,66951.76,23433.11,23433.11,3347.59,16737.94,organic,Great_Lakes
2016-07-03,1.05,1798251.89,629388.16,629388.16,89912.59,449562.97,conventional,MidSouth
2016-07-03,1.87,59845.6,20945.96,20945.96,2992.28,14961.4,organic,MidSouth
2016-07-03,1.12,2813817.5,984836.13,984836.13,140690.88,703454.38,conventional,SouthCentral
2016-07-03,1.46,155573.98,54450.89,54450.89,7778.7,38893.49,organic,SouthCentral
2016-07-10,1.24,2049050.48,717167.67,717167.67,102452.52,512262.62,conventional,California
2016-07-10,1.58,114847.91,40196.77,40196.77,5742.4,28711.98,organic,California
2016-07-10,1.11,2595010.6,908253.71,908253.71,129750.53,648752.65,conventional,West
2016-07-10,1.96,83873.26,29355.64,29355.64,4193.66,20968.31,organic,West
2016-07-10,1.11,2148396.76,751938.86,751938.86,107419.84,537099.19,conventional,Northeast
2016-07-10,1.76,87025.73,30459.01,30459.01,4351.29,21756.43,organic,Northeast
2016-07-10,1.09,2320972.55,812340.39,812340.39,116048.63,580243.14,conventional,Southeast
2016-07-10,1.86,68516.82,23980.89,23980.89,3425.84,17129.21,organic,Southeast
2016-07-10,0.96,2521330.11,882465.54,882465.54,126066.51,630332.53,conventional,Great_Lakes
2016-07-10,1.55,99865.45,34952.91,34952.91,4993.27,24966.36,organic,Great_Lakes
2016-07-10,0.95,2110199.54,738569.84,738569.84,105509.98,527549.89,conventional,MidSouth
2016-07-10,1.47,89488.14,31320.85,31320.85,4474.41,22372.03,organic,MidSouth
2016-07-10,1.15,2514900.87,880215.3,880215.3,125745.04,628725.22,conventional,SouthCentral
2016-07-10,1.59,138497.87,48474.25,48474.25,6924.89,34624.47,organic,SouthCentral
2016-07-17,1.16,2413900.16,844865.06,844865.06,120695.01,603475.04,conventional,California
2016-07-17,1.95,69911.49,24469.02,24469.02,3495.57,17477.87,organic,California
2016-07-17,1.31,2126255.56,744189.45,744189.45,106312.78,531563.89,conventional,West
2016-07-17,1.52,111150.02,38902.51,38902.51,5557.5,27787.5,organic,West
2016-07-17,1.13,2390290.55,836601.69,836601.69,119514.53,597572.64,conventional,Northeast
2016-07-17,1.63,115715.17,40500.31,40500.31,5785.76,28928.79,organic,Northeast
2016-07-17,1.0,2296242.03,803684.71,803684.71,114812.1,574060.51,conventional,Southeast
2016-07-17,1.46,108512.6,37979.41,37979.41,5425.63,27128.15,organic,Southeast
2016-07-17,1.24,1642598.7,574909.55,574909.55,82129.94,410649.68,conventional,Great_Lakes
2016-07-17,1.26,128190.02,44866.51,44866.51,6409.5,32047.51,organic,Great_Lakes
2016-07-17,1.19,1531479.77,536017.92,536017.92,76573.99,382869.94,conventional,MidSouth
2016-07-17,1.84,53476.37,18716.73,18716.73,2673.82,13369.09,organic,MidSouth
2016-07-17,1.22,2783383.12,974184.09,974184.09,139169.16,695845.78,conventional,SouthCentral
2016-07-17,1.38,164380.01,57533.0,57533.0,8219.0,41095.0,organic,SouthCentral
2016-07-24,1.1,2448477.2,856967.02,856967.02,122423.86,612119.3,conventional,California
2016-07-24,1.7,95212.86,33324.5,33324.5,4760.64,23803.21,organic,California
2016-07-24,1.08,2688307.34,940907.57,940907.57,134415.37,672076.83,conventional,West
2016-07-24,1.49,117164.63,41007.62,41007.62,5858.23,29291.16,organic,West
2016-07-24,1.22,1846525.86,646284.05,646284.05,92326.29,461631.47,conventional,Northeast
2016-07-24,1.75,93743.8,32810.33,32810.33,4687.19,23435.95,organic,Northeast
2016-07-24,0.98,2253925.63,788873.97,788873.97,112696.28,563481.41,conventional,Southeast
2016-07-24,1.83,67795.09,23728.28,23728.28,3389.75,16948.77,organic,Southeast
2016-07-24,1.1,2036628.82,712820.09,712820.09,101831.44,509157.21,conventional,Great_Lakes
2016-07-24,1.77,73701.52,25795.53,25795.53,3685.08,18425.38,organic,Great_Lakes
2016-07-24,1.09,1860727.63,651254.67,651254.67,93036.38,465181.91,conventional,MidSouth
2016-07-24,1.91,61792.85,21627.5,21627.5,3089.64,15448.21,organic,MidSouth
2016-07-24,1.16,2524891.93,883712.18,883712.18,126244.6,631222.98,conventional,SouthCentral
2016-07-24,1.53,144844.63,50695.62,50695.62,7242.23,36211.16,organic,SouthCentral
2016-07-31,1.19,2492798.33,872479.42,872479.42,124639.92,623199.58,conventional,California
2016-07-31,1.75,82684.5,28939.57,28939.57,4134.22,20671.12,organic,California
2016-07-31,1.26,2056963.74,719937.31,719937.31,102848.19,514240.93,conventional,West
2016-07-31,1.59,120828.04,42289.81,42289.81,6041.4,30207.01,organic,West
2016-07-31,1.35,2283528.52,799234.98,799234.98,114176.43,570882.13,conventional,Northeast
2016-07-31,1.74,88558.92,30995.62,30995.62,4427.95,22139.73,organic,Northeast
2016-07-31,1.2,1969639.43,689373.8,689373.8,98481.97,492409.86,conventional,Southeast
2016-07-31,1.6,109190.22,38216.58,38216.58,5459.51,27297.55,organic,Southeast
2016-07-31,1.17,1892433.17,662351.61,662351.61,94621.66,473108.29,conventional,Great_Lakes
2016-07-31,1.75,80027.02,28009.46,28009.46,4001.35,20006.75,organic,Great_Lakes
2016-07-31,1.23,1354031.66,473911.08,473911.08,67701.58,338507.91,conventional,MidSouth
2016-07-31,1.57,67637.73,23673.21,23673.21,3381.89,16909.43,organic,MidSouth
2016-07-31,1.19,2760832.59,966291.41,966291.41,138041.63,690208.15,conventional,SouthCentral
2016-07-31,1.72,135904.82,47566.69,47566.69,6795.24,33976.2,organic,SouthCentral
2016-08-07,1.15,2313741.92,809809.67,809809.67,115687.1,578435.48,conventional,California
2016-08-07,1.49,110874.44,38806.05,38806.05,5543.72,27718.61,organic,California
2016-08-07,1.22,2325235.15,813832.3,813832.3,116261.76,581308.79,conventional,West
2016-08-07,1.61,108672.07,38035.23,38035.23,5433.6,27168.02,organic,West
2016-08-07,1.0,2372968.7,830539.05,830539.05,118648.44,593242.18,conventional,Northeast
2016-08-07,1.78,86669.33,30334.27,30334.27,4333.47,21667.33,organic,Northeast
2016-08-07,1.2,1738721.07,608552.37,608552.37,86936.05,434680.27,conventional,Southeast
2016-08-07,1.65,76784.9,26874.71,26874.71,3839.24,19196.22,organic,Southeast
2016-08-07,1.22,1684639.4,589623.79,589623.79,84231.97,421159.85,conventional,Great_Lakes
2016-08-07,1.72,70031.22,24510.93,24510.93,3501.56,17507.81,organic,Great_Lakes
2016-08-07,0.93,2067263.64,723542.27,723542.27,103363.18,516815.91,conventional,MidSouth
2016-08-07,1.58,64414.69,22545.14,22545.14,3220.73,16103.67,organic,MidSouth
2016-08-07,1.22,2303328.37,806164.93,806164.93,115166.42,575832.09,conventional,SouthCentral
2016-08-07,1.81,106504.29,37276.5,37276.5,5325.21,26626.07,organic,SouthCentral
2016-08-14,1.22,1828151.51,639853.03,639853.03,91407.58,457037.88,conventional,California
2016-08-14,1.83,86459.03,30260.66,30260.66,4322.95,21614.76,organic,California
2016-08-14,1.11,2463456.28,862209.7,862209.7,123172.81,615864.07,conventional,West
2016-08-14,1.38,142579.01,49902.65,49902.65,7128.95,35644.75,organic,West
2016-08-14,1.05,2064252.32,722488.31,722488.31,103212.62,516063.08,conventional,Northeast
2016-08-14,1.42,128514.3,44980.01,44980.01,6425.72,32128.58,organic,Northeast
2016-08-14,1.09,2215494.71,775423.15,775423.15,110774.74,553873.68,conventional,Southeast
2016-08-14,1.57,74602.23,26110.78,26110.78,3730.11,18650.56,organic,Southeast
2016-08-14,1.04,2199310.62,769758.72,769758.72,109965.53,549827.65,conventional,Great_Lakes
2016-08-14,1.63,76230.61,26680.71,26680.71,3811.53,19057.65,organic,Great_Lakes
2016-08-14,1.17,1495054.22,523268.98,523268.98,74752.71,373763.56,conventional,MidSouth
2016-08-14,1.82,65666.49,22983.27,22983.27,3283.32,16416.62,organic,MidSouth
2016-08-14,1.11,2393017.82,837556.24,837556.24,119650.89,598254.46,conventional,SouthCentral
2016-08-14,1.59,124957.26,43735.04,43735.04,6247.86,31239.32,organic,SouthCentral
2016-08-21,1.05,2265043.61,792765.26,792765.26,113252.18,566260.9,conventional,California
2016-08-21,1.7,93624.94,32768.73,32768.73,4681.25,23406.23,organic,California
2016-08-21,1.15,2192532.85,767386.5,767386.5,109626.64,548133.21,conventional,West
2016-08-21,1.62,98908.15,34617.85,34617.85,4945.41,24727.04,organic,West
2016-08-21,1.24,2024630.23,708620.58,708620.58,101231.51,506157.56,conventional,Northeast
2016-08-21,1.37,110384.29,38634.5,38634.5,5519.21,27596.07,organic,Northeast
2016-08-21,1.0,2064119.08,722441.68,722441.68,103205.95,516029.77,conventional,Southeast
2016-08-21,1.64,71841.31,25144.46,25144.46,3592.07,17960.33,organic,Southeast
2016-08-21,1.06,1796328.7,628715.05,628715.05,89816.44,449082.18,conventional,Great_Lakes
2016-08-21,1.68,77178.01,27012.3,27012.3,3858.9,19294.5,organic,Great_Lakes
2016-08-21,1.08,1607143.68,562500.29,562500.29,80357.18,401785.92,conventional,MidSouth
2016-08-21,1.57,69003.51,24151.23,24151.23,3450.18,17250.88,organic,MidSouth
2016-08-21,1.32,2402056.41,840719.74,840719.74,120102.82,600514.1,conventional,SouthCentral
2016-08-21,1.46,150812.56,52784.4,52784.4,7540.63,37703.14,organic,SouthCentral
2016-08-28,1.23,1836156.18,642654.66,642654.66,91807.81,459039.04,conventional,California
2016-08-28,1.77,103174.96,36111.24,36111.24,5158.75,25793.74,organic,California
2016-08-28,1.04,2470167.19,864558.52,864558.52,123508.36,617541.8,conventional,West
2016-08-28,1.8,94565.19,33097.82,33097.82,4728.26,23641.3,organic,West
2016-08-28,1.21,1982705.75,693947.01,693947.01,99135.29,495676.44,conventional,Northeast
2016-08-28,1.71,76426.69,26749.34,26749.34,3821.33,19106.67,organic,Northeast
2016-08-28,1.25,1798681.95,629538.68,629538.68,89934.1,449670.49,conventional,Southeast
2016-08-28,1.62,84374.61,29531.11,29531.11,4218.73,21093.65,organic,Southeast
2016-08-28,1.0,2184423.84,764548.34,764548.34,109221.19,546105.96,conventional,Great_Lakes
2016-08-28,1.74,72596.35,25408.72,25408.72,3629.82,18149.09,organic,Great_Lakes
2016-08-28,1.26,1266131.47,443146.01,443146.01,63306.57,316532.87,conventional,MidSouth
2016-08-28,1.73,55026.34,19259.22,19259.22,2751.32,13756.59,organic,MidSouth
2016-08-28,1.15,2528239.8,884883.93,884883.93,126411.99,632059.95,conventional,SouthCentral
2016-08-28,1.68,107458.97,37610.64,37610.64,5372.95,26864.74,organic,SouthCentral
2016-09-04,1.14,2320650.47,812227.66,812227.66,116032.52,580162.62,conventional,California
2016-09-04,1.58,87101.39,30485.48,30485.48,4355.07,21775.35,organic,California
2016-09-04,1.32,2137040.41,747964.14,747964.14,106852.02,534260.1,conventional,West
2016-09-04,1.46,132677.91,46437.27,46437.27,6633.9,33169.48,organic,West
2016-09-04,1.1,2158427.24,755449.53,755449.53,107921.36,539606.81,conventional,Northeast
2016-09-04,1.69,84346.15,29521.15,29521.15,4217.31,21086.54,organic,Northeast
2016-09-04,1.07,1844226.8,645479.38,645479.38,92211.34,461056.7,conventional,Southeast
2016-09-04,1.51,84091.02,29431.86,29431.86,4204.55,21022.75,organic,Southeast
2016-09-04,1.14,1629559.9,570345.97,570345.97,81478.0,407389.98,conventional,Great_Lakes
2016-09-04,1.75,81638.47,28573.46,28573.46,4081.92,20409.62,organic,Great_Lakes
2016-09-04,1.09,1552354.96,543324.24,543324.24,77617.75,388088.74,conventional,MidSouth
2016-09-04,1.72,62932.05,22026.22,22026.22,3146.6,15733.01,organic,MidSouth
2016-09-04,1.16,2629325.48,920263.92,920263.92,131466.27,657331.37,conventional,SouthCentral
2016-09-04,1.72,93035.49,32562.42,32562.42,4651.77,23258.87,organic,SouthCentral
2016-09-11,1.24,2098663.14,734532.1,734532.1,104933.16,524665.79,conventional,California
2016-09-11,1.54,107621.75,37667.61,37667.61,5381.09,26905.44,organic,California
2016-09-11,1.22,2089724.97,731403.74,731403.74,104486.25,522431.24,conventional,West
2016-09-11,1.81,113099.86,39584.95,39584.95,5654.99,28274.96,organic,West
2016-09-11,1.07,1955033.9,684261.87,684261.87,97751.7,488758.48,conventional,Northeast
2016-09-11,1.7,92689.25,32441.24,32441.24,4634.46,23172.31,organic,Northeast
2016-09-11,1.13,2055830.1,719540.54,719540.54,102791.51,513957.53,conventional,Southeast
2016-09-11,1.45,104434.84,36552.19,36552.19,5221.74,26108.71,organic,Southeast
2016-09-11,1.09,2103179.43,736112.8,736112.8,105158.97,525794.86,conventional,Great_Lakes
2016-09-11,1.95,55558.17,19445.36,19445.36,2777.91,13889.54,organic,Great_Lakes
2016-09-11,1.1,1625640.31,568974.11,568974.11,81282.02,406410.08,conventional,MidSouth
2016-09-11,1.59,67403.21,23591.13,23591.13,3370.16,16850.8,organic,MidSouth
2016-09-11,1.15,2136590.19,747806.57,747806.57,106829.51,534147.55,conventional,SouthCentral
2016-09-11,1.65,105006.59,36752.31,36752.31,5250.33,26251.65,organic,SouthCentral
2016-09-18,1.1,2538732.5,888556.38,888556.38,126936.63,634683.13,conventional,California
2016-09-18,1.46,125238.63,43833.52,43833.52,6261.93,31309.66,organic,California
2016-09-18,1.12,2303073.48,806075.72,806075.72,115153.67,575768.37,conventional,West
2016-09-18,1.77,95719.18,33501.71,33501.71,4785.96,23929.8,organic,West
2016-09-18,1.21,2032607.3,711412.55,711412.55,101630.36,508151.82,conventional,Northeast
2016-09-18,1.6,88465.56,30962.94,30962.94,4423.28,22116.39,organic,Northeast
2016-09-18,1.04,1890666.76,661733.37,661733.37,94533.34,472666.69,conventional,Southeast
2016-09-18,2.09,63613.42,22264.7,22264.7,3180.67,15903.36,organic,Southeast
2016-09-18,1.01,1801599.22,630559.73,630559.73,90079.96,450399.8,conventional,Great_Lakes
2016-09-18,1.72,76266.17,26693.16,26693.16,3813.31,19066.54,organic,Great_Lakes
2016-09-18,1.2,1319493.72,461822.8,461822.8,65974.69,329873.43,conventional,MidSouth
2016-09-18,1.63,67456.68,23609.84,23609.84,3372.83,16864.17,organic,MidSouth
2016-09-18,1.16,2072376.63,725331.82,725331.82,103618.83,518094.16,conventional,SouthCentral
2016-09-18,1.62,106445.74,37256.01,37256.01,5322.29,26611.43,organic,SouthCentral
2016-09-25,1.17,2667950.45,933782.66,933782.66,133397.52,666987.61,conventional,California
2016-09-25,1.71,88793.35,31077.67,31077.67,4439.67,22198.34,organic,California
2016-09-25,1.24,2155800.0,754530.0,754530.0,107790.0,538950.0,conventional,West
2016-09-25,1.71,103127.06,36094.47,36094.47,5156.35,25781.77,organic,West
2016-09-25,1.36,1486276.64,520196.82,520196.82,74313.83,371569.16,conventional,Northeast
2016-09-25,1.72,76868.15,26903.85,26903.85,3843.41,19217.04,organic,Northeast
2016-09-25,1.21,1562997.89,547049.26,547049.26,78149.89,390749.47,conventional,Southeast
2016-09-25,1.59,82528.86,28885.1,28885.1,4126.44,20632.21,organic,Southeast
2016-09-25,1.25,1665153.64,582803.77,582803.77,83257.68,416288.41,conventional,Great_Lakes
2016-09-25,1.46,92720.55,32452.19,32452.19,4636.03,23180.14,organic,Great_Lakes
2016-09-25,1.08,1397738.86,489208.6,489208.6,69886.94,349434.71,conventional,MidSouth
2016-09-25,1.62,64105.66,22436.98,22436.98,3205.28,16026.42,organic,MidSouth
2016-09-25,1.39,2035722.69,712502.94,712502.94,101786.13,508930.67,conventional,SouthCentral
2016-09-25,1.44,129714.44,45400.05,45400.05,6485.72,32428.61,organic,SouthCentral
2016-10-02,1.25,2329072.82,815175.49,815175.49,116453.64,582268.21,conventional,California
2016-10-02,1.41,103118.15,36091.35,36091.35,5155.91,25779.54,organic,California
2016-10-02,1.34,1997792.51,699227.38,699227.38,99889.63,499448.13,conventional,West
2016-10-02,1.52,125419.49,43896.82,43896.82,6270.97,31354.87,organic,West
2016-10-02,0.89,2833282.91,991649.02,991649.02,141664.15,708320.73,conventional,Northeast
